time_s,roll_deg,pitch_deg,yaw_deg,ref_pitch_deg,ref_yaw_deg,M1,M2,error_pitch_deg,error_yaw_deg
20.055,-1.845,13.565,8.097,25.0,0.14,1646.01,2169.35,0.588,0.412,11.43,-7.96
20.15,-1.521,13.638,8.094,25.0,0.14,1698.42,2145.06,0.575,0.425,11.36,-7.95
20.245,-0.858,13.163,8.092,25.0,0.14,1541.27,2217.09,0.615,0.385,11.84,-7.95
20.341,-0.526,13.622,8.092,25.0,0.14,1799.57,2097.38,0.55,0.45,11.38,-7.95
20.437,-0.696,13.951,8.09,25.0,0.14,1774.1,2109.48,0.556,0.444,11.05,-7.95
20.533,-0.411,14.225,8.088,25.0,0.14,1766.97,2112.86,0.558,0.442,10.78,-7.95
20.629,-1.132,13.516,8.085,25.0,0.14,1490.46,2239.89,0.627,0.373,11.48,-7.94
20.725,-1.757,14.664,8.085,25.0,0.14,1970.57,1991.66,0.498,0.502,10.34,-7.94
20.822,-2.458,14.437,8.085,25.0,0.14,1642.11,2171.14,0.589,0.411,10.56,-7.94
20.918,-2.33,15.185,8.083,25.0,0.14,1916.39,2040.93,0.521,0.479,9.81,-7.94
21.015,-0.71,14.052,8.083,25.0,0.14,1431.06,2281.16,0.651,0.349,10.95,-7.94
21.17,-1.236,13.128,8.084,25.0,0.14,1515.49,2228.69,0.621,0.379,11.87,-7.94
21.325,-2.175,12.735,8.69,25.0,0.15,1591.03,2194.54,0.602,0.398,12.27,-8.54
21.48,-2.235,12.775,8.913,25.0,0.16,1662.4,2161.78,0.584,0.416,12.22,-8.76
21.636,-1.59,12.563,8.988,25.0,0.16,1615.85,2183.2,0.596,0.404,12.44,-8.83
21.791,-1.763,12.84,9.01,25.0,0.16,1702.23,2143.28,0.574,0.426,12.16,-8.85
21.947,-2.345,12.98,9.013,25.0,0.16,1683.94,2151.79,0.579,0.421,12.02,-8.86
22.103,-2.957,12.785,9.008,25.0,0.16,1624.67,2179.16,0.594,0.406,12.22,-8.85
22.259,-2.534,13.661,9.001,25.0,0.16,1820.93,2087.17,0.545,0.455,11.34,-8.84
22.415,-1.997,14.082,8.996,25.0,0.16,1758.85,2116.7,0.56,0.44,10.92,-8.84
22.572,-1.392,14.425,8.989,25.0,0.16,1755.73,2118.17,0.561,0.439,10.58,-8.83
22.728,-0.997,14.213,8.985,25.0,0.16,1660.95,2162.45,0.585,0.415,10.79,-8.83
22.886,-0.81,14.74,8.98,25.0,0.16,1793.5,2100.27,0.552,0.448,10.26,-8.82
23.042,-2.177,14.106,8.979,25.0,0.16,1590.38,2194.84,0.602,0.398,10.89,-8.82
23.2,-2.108,14.087,8.974,25.0,0.16,1688.37,2149.74,0.578,0.422,10.91,-8.82
23.359,-2.426,13.057,8.972,25.0,0.16,1500.35,2235.47,0.625,0.375,11.94,-8.81
23.518,-2.203,12.472,8.969,25.0,0.16,1555.3,2210.76,0.611,0.389,12.53,-8.81
23.677,-1.549,13.202,8.968,25.0,0.16,1782.7,2105.4,0.554,0.446,11.8,-8.81
23.836,-1.52,12.762,8.967,25.0,0.16,1586.0,2196.83,0.603,0.397,12.24,-8.81
23.995,-0.901,13.028,9.56,25.0,0.17,1704.66,2142.14,0.574,0.426,11.97,-9.39
24.155,-0.807,13.086,9.782,25.0,0.17,1673.35,2156.71,0.582,0.418,11.91,-9.61
24.314,-1.782,13.523,9.861,25.0,0.17,1745.02,2123.22,0.564,0.436,11.48,-9.69
24.475,-1.349,14.925,9.885,25.0,0.17,1933.61,2032.47,0.517,0.483,10.07,-9.71
24.635,-2.106,15.302,9.889,25.0,0.17,1783.51,2105.02,0.554,0.446,9.7,-9.72
24.796,-1.548,16.048,9.887,25.0,0.17,1860.9,2067.93,0.535,0.465,8.95,-9.71
24.956,-1.943,16.358,9.882,25.0,0.17,1801.55,2096.43,0.55,0.45,8.64,-9.71
25.117,-2.598,14.868,9.877,25.0,0.17,1479.77,2244.66,0.63,0.37,10.13,-9.7
25.278,-2.25,14.501,9.871,25.0,0.17,1645.02,2169.8,0.589,0.411,10.5,-9.7
25.439,-2.835,14.114,9.867,25.0,0.17,1631.89,2175.84,0.592,0.408,10.89,-9.69
25.601,-2.703,13.635,9.862,25.0,0.17,1604.31,2188.48,0.599,0.401,11.37,-9.69
25.762,-2.839,13.419,10.455,25.0,0.18,1639.75,2172.23,0.59,0.41,11.58,-10.27
25.925,-2.909,13.264,10.675,25.0,0.19,1645.1,2169.77,0.589,0.411,11.74,-10.49
26.088,-1.463,13.36,10.752,25.0,0.19,1686.45,2150.63,0.578,0.422,11.64,-10.56
26.251,-1.274,12.78,10.776,25.0,0.19,1566.54,2205.67,0.608,0.392,12.22,-10.59
26.413,-1.523,13.695,10.778,25.0,0.19,1822.35,2086.49,0.544,0.456,11.31,-10.59
26.576,-1.184,14.001,10.776,25.0,0.19,1735.97,2127.48,0.566,0.434,11.0,-10.59
26.74,-1.872,15.402,10.769,25.0,0.19,1941.45,2028.61,0.515,0.485,9.6,-10.58
26.903,-2.52,16.038,10.765,25.0,0.19,1841.72,2077.19,0.54,0.46,8.96,-10.58
27.068,-2.344,16.543,10.76,25.0,0.19,1834.5,2080.66,0.541,0.459,8.46,-10.57
27.232,-2.047,17.5,10.756,25.0,0.19,1929.79,2034.35,0.517,0.483,7.5,-10.57
27.397,-2.857,16.924,10.751,25.0,0.19,1680.04,2153.6,0.58,0.42,8.08,-10.56
27.562,-1.815,15.827,10.747,25.0,0.19,1570.52,2203.87,0.607,0.393,9.17,-10.56
27.727,-2.117,14.999,10.745,25.0,0.19,1590.12,2194.95,0.602,0.398,10.0,-10.56
27.892,-1.521,14.827,10.743,25.0,0.19,1684.9,2151.35,0.579,0.421,10.17,-10.56
28.058,-2.529,14.03,10.74,25.0,0.19,1568.51,2204.78,0.608,0.392,10.97,-10.55
28.226,-2.16,13.429,10.739,25.0,0.19,1583.59,2197.93,0.604,0.396,11.57,-10.55
28.391,-2.725,13.56,10.737,25.0,0.19,1696.86,2145.78,0.576,0.424,11.44,-10.55
28.556,-2.437,13.699,10.737,25.0,0.19,1701.92,2143.42,0.574,0.426,11.3,-10.55
28.721,-2.944,13.868,10.735,25.0,0.19,1710.88,2139.24,0.572,0.428,11.13,-10.55
28.886,-2.145,14.59,10.734,25.0,0.19,1814.43,2090.28,0.546,0.454,10.41,-10.55
29.052,-1.398,15.787,10.733,25.0,0.19,1918.56,2039.86,0.52,0.48,9.21,-10.55
29.218,-1.02,15.904,10.732,25.0,0.19,1757.79,2117.2,0.56,0.44,9.1,-10.54
29.384,-1.417,15.173,11.328,25.0,0.2,1609.7,2186.02,0.598,0.402,9.83,-11.13
29.55,-2.417,14.83,11.55,25.0,0.2,1659.08,2163.31,0.585,0.415,10.17,-11.35
29.717,-1.396,13.592,11.63,25.0,0.2,1490.93,2239.68,0.627,0.373,11.41,-11.43
29.883,-1.252,13.055,11.654,25.0,0.2,1582.35,2198.49,0.604,0.396,11.95,-11.45
30.05,-1.85,12.197,11.658,25.0,0.2,1511.35,2230.55,0.622,0.378,12.8,-11.45
30.216,-1.965,11.622,11.654,25.0,0.2,1538.54,2218.33,0.615,0.385,13.38,-11.45
30.384,-2.015,12.043,11.649,25.0,0.2,1699.83,2144.39,0.575,0.425,12.96,-11.45
30.551,-1.711,12.446,11.646,25.0,0.2,1707.64,2140.75,0.573,0.427,12.55,-11.44
30.719,-2.171,13.116,11.642,25.0,0.2,1765.64,2113.49,0.559,0.441,11.88,-11.44
30.886,-1.616,14.721,11.638,25.0,0.2,1948.41,2025.18,0.513,0.487,10.28,-11.43
31.048,-1.915,16.424,11.634,25.0,0.2,2008.83,1981.39,0.495,0.505,8.58,-11.43
31.219,-2.448,16.359,11.632,25.0,0.2,1742.58,2124.37,0.564,0.436,8.64,-11.43
31.388,-1.046,16.538,11.628,25.0,0.2,1783.54,2105.0,0.554,0.446,8.46,-11.43
31.556,-1.793,16.167,11.626,25.0,0.2,1691.39,2148.33,0.577,0.423,8.83,-11.42
31.725,-1.431,14.582,11.623,25.0,0.2,1467.94,2249.92,0.633,0.367,10.42,-11.42
31.893,-0.768,13.069,12.219,25.0,0.21,1438.48,2262.98,0.64,0.36,11.93,-12.01
32.062,-1.1,12.347,12.44,25.0,0.22,1537.16,2218.95,0.616,0.384,12.65,-12.22
32.231,-1.617,12.359,12.518,25.0,0.22,1646.85,2168.96,0.588,0.412,12.64,-12.3
32.401,-2.578,11.755,12.542,25.0,0.22,1539.64,2217.83,0.615,0.385,13.25,-12.32
32.57,-2.242,11.861,12.545,25.0,0.22,1647.73,2168.55,0.588,0.412,13.14,-12.33
32.739,-2.206,11.487,12.543,25.0,0.22,1566.6,2205.64,0.608,0.392,13.51,-12.32
32.909,-2.599,13.086,13.134,25.0,0.23,1901.2,2048.36,0.525,0.475,11.91,-12.91
33.079,-1.642,14.285,13.353,25.0,0.23,1873.62,2061.78,0.532,0.468,10.71,-13.12
33.25,-0.944,16.032,13.428,25.0,0.23,1998.6,2000.25,0.5,0.5,8.97,-13.19
33.422,-0.794,17.581,13.448,25.0,0.23,2004.88,1989.31,0.497,0.503,7.42,-13.21
33.594,-1.472,17.523,13.448,25.0,0.23,1773.66,2109.69,0.557,0.443,7.48,-13.21
33.768,-1.707,16.522,13.443,25.0,0.23,1610.76,2185.53,0.597,0.403,8.48,-13.21
33.94,-0.479,16.385,13.435,25.0,0.23,1731.88,2129.4,0.567,0.433,8.61,-13.2
34.114,-0.774,15.281,13.429,25.0,0.23,1562.74,2207.39,0.609,0.391,9.72,-13.19
34.286,-1.217,13.452,13.421,25.0,0.23,1407.88,2276.46,0.648,0.352,11.55,-13.19
34.46,-1.306,12.555,13.415,25.0,0.23,1520.64,2226.38,0.62,0.38,12.45,-13.18
34.633,-2.04,11.815,13.41,25.0,0.23,1523.56,2225.07,0.619,0.381,13.18,-13.18
34.806,-2.366,11.964,14.004,25.0,0.24,1656.65,2164.43,0.586,0.414,13.04,-13.76
34.979,-2.496,12.377,14.224,25.0,0.25,1706.22,2141.41,0.573,0.427,12.62,-13.98
35.152,-1.546,13.695,14.299,25.0,0.25,1872.09,2062.52,0.532,0.468,11.31,-14.05
35.325,-2.036,14.412,14.322,25.0,0.25,1803.21,2095.64,0.549,0.451,10.59,-14.07
35.499,-3.542,14.525,14.325,25.0,0.25,1718.63,2135.61,0.57,0.43,10.48,-14.07
35.672,-1.764,15.7,14.322,25.0,0.25,1903.17,2047.39,0.524,0.476,9.3,-14.07
35.846,-2.172,15.865,14.315,25.0,0.25,1761.41,2115.49,0.56,0.44,9.13,-14.07
36.02,-2.04,16.799,14.308,25.0,0.25,1896.79,2050.51,0.526,0.474,8.2,-14.06
36.195,-2.59,17.112,14.302,25.0,0.25,1815.62,2089.71,0.546,0.454,7.89,-14.05
36.369,-1.72,15.563,14.297,25.0,0.25,1506.15,2232.87,0.623,0.377,9.44,-14.05
36.544,-0.374,15.173,14.293,25.0,0.25,1663.21,2161.41,0.584,0.416,9.83,-14.04
36.718,-0.308,14.007,14.29,25.0,0.25,1521.11,2226.17,0.62,0.38,10.99,-14.04
36.893,-1.781,13.556,14.286,25.0,0.25,1611.82,2185.05,0.597,0.403,11.44,-14.04
37.069,-2.593,12.618,14.284,25.0,0.25,1517.8,2227.65,0.62,0.38,12.38,-14.03
37.244,-2.53,12.389,14.282,25.0,0.25,1613.43,2184.31,0.597,0.403,12.61,-14.03
37.419,-3.183,12.13,14.281,25.0,0.25,1602.48,2189.32,0.599,0.401,12.87,-14.03
37.595,-2.514,12.967,14.279,25.0,0.25,1780.75,2106.33,0.555,0.445,12.03,-14.03
37.771,-2.131,13.009,14.279,25.0,0.25,1668.44,2158.98,0.583,0.417,11.99,-14.03
37.948,-1.72,13.943,14.877,25.0,0.26,1820.27,2087.49,0.545,0.455,11.06,-14.62
38.125,-1.607,14.507,15.1,25.0,0.26,1781.27,2106.08,0.555,0.445,10.49,-14.84
38.302,-1.763,16.395,15.176,25.0,0.26,2009.68,1979.67,0.495,0.505,8.6,-14.91
38.478,-1.894,16.784,15.199,25.0,0.27,1816.45,2089.31,0.546,0.454,8.22,-14.93
38.655,-1.763,17.221,15.203,25.0,0.27,1834.78,2080.52,0.541,0.459,7.78,-14.94
38.832,-1.922,15.913,15.199,25.0,0.27,1552.64,2211.96,0.612,0.388,9.09,-14.93
39.01,-2.023,14.524,15.193,25.0,0.27,1505.11,2233.34,0.624,0.376,10.48,-14.93
39.188,-2.895,13.733,15.188,25.0,0.27,1569.68,2204.25,0.608,0.392,11.27,-14.92
39.365,-3.592,12.388,15.182,25.0,0.26,1456.38,2255.05,0.636,0.364,12.61,-14.92
39.543,-3.711,11.347,15.179,25.0,0.26,1472.51,2247.89,0.632,0.368,13.65,-14.91
39.721,-3.531,10.484,15.174,25.0,0.26,1475.68,2246.48,0.631,0.369,14.52,-14.91
39.901,-3.456,9.906,15.172,25.0,0.26,1501.72,2234.86,0.625,0.375,15.09,-14.91
40.081,-2.294,11.373,15.17,25.0,0.26,1825.29,2085.08,0.544,0.456,13.63,-14.9
40.261,-2.584,12.456,15.169,25.0,0.26,1799.54,2097.39,0.55,0.45,12.54,-14.9
40.44,-3.3,14.373,15.167,25.0,0.26,1966.08,2016.44,0.508,0.492,10.63,-14.9
40.621,-1.404,16.175,15.166,25.0,0.26,1995.89,2001.6,0.501,0.499,8.82,-14.9
40.802,-0.349,17.217,15.165,25.0,0.26,1917.54,2040.37,0.521,0.479,7.78,-14.9
40.982,-0.055,17.754,15.164,25.0,0.26,1861.44,2067.67,0.535,0.465,7.25,-14.9
41.163,-0.287,17.009,15.163,25.0,0.26,1663.59,2161.23,0.584,0.416,7.99,-14.9
41.344,-0.56,15.644,15.16,25.0,0.26,1541.98,2216.78,0.614,0.386,9.36,-14.9
41.526,-0.111,14.116,15.159,25.0,0.26,1479.71,2244.69,0.63,0.37,10.88,-14.89
41.707,-0.166,12.177,15.759,25.0,0.28,1373.22,2291.63,0.657,0.343,12.82,-15.48
41.89,0.343,12.404,15.983,25.0,0.28,1678.54,2154.3,0.58,0.42,12.6,-15.7
42.073,-0.369,11.875,16.06,25.0,0.28,1561.04,2208.16,0.61,0.39,13.12,-15.78
42.255,-1.669,12.755,16.083,25.0,0.28,1777.2,2108.01,0.556,0.444,12.25,-15.8
42.438,-1.008,12.825,16.087,25.0,0.28,1667.68,2159.33,0.583,0.417,12.17,-15.81
42.621,-2.193,14.919,16.083,25.0,0.28,1999.79,1999.52,0.5,0.5,10.08,-15.8
42.804,-2.609,16.268,16.079,25.0,0.28,1932.28,2033.13,0.517,0.483,8.73,-15.8
42.988,-1.959,17.344,16.075,25.0,0.28,1922.13,2038.11,0.519,0.481,7.66,-15.79
43.173,-1.41,18.257,16.07,25.0,0.28,1923.01,2037.68,0.519,0.481,6.74,-15.79
43.357,-0.619,19.043,16.066,25.0,0.28,1926.73,2035.85,0.518,0.482,5.96,-15.79
43.542,-0.527,18.364,16.061,25.0,0.28,1709.57,2139.85,0.573,0.427,6.64,-15.78
43.728,-1.751,17.06,16.057,25.0,0.28,1591.23,2194.45,0.602,0.398,7.94,-15.78
43.914,-0.675,15.402,16.054,25.0,0.28,1500.12,2235.58,0.625,0.375,9.6,-15.77
44.1,-2.069,13.403,16.052,25.0,0.28,1402.85,2278.66,0.649,0.351,11.6,-15.77
44.286,-2.11,11.31,16.051,25.0,0.28,1336.96,2307.39,0.666,0.334,13.69,-15.77
44.472,-1.624,9.782,16.651,25.0,0.29,1374.64,2291.01,0.656,0.344,15.22,-16.36
44.659,-3.037,10.391,16.872,25.0,0.29,1678.49,2154.33,0.58,0.42,14.61,-16.58
44.847,-2.841,11.313,16.95,25.0,0.3,1742.99,2124.18,0.564,0.436,13.69,-16.65
45.034,-3.634,13.106,16.973,25.0,0.3,1906.24,2045.89,0.523,0.477,11.89,-16.68
45.221,-2.026,15.729,16.976,25.0,0.3,2041.45,1915.33,0.479,0.521,9.27,-16.68
45.409,-1.375,17.101,16.973,25.0,0.3,1951.57,2023.62,0.512,0.488,7.9,-16.68
45.598,-1.048,18.599,16.968,25.0,0.3,2003.14,1992.8,0.498,0.502,6.4,-16.67
45.786,-0.207,19.287,16.962,25.0,0.3,1916.37,2040.94,0.521,0.479,5.71,-16.67
45.975,-0.717,18.973,16.955,25.0,0.3,1774.6,2109.25,0.556,0.444,6.03,-16.66
46.164,-0.982,18.346,16.949,25.0,0.3,1716.97,2136.39,0.571,0.429,6.65,-16.65
46.354,-1.09,15.801,16.947,25.0,0.3,1396.98,2281.24,0.651,0.349,9.2,-16.65
46.543,-0.961,13.979,16.943,25.0,0.3,1445.57,2259.84,0.639,0.361,11.02,-16.65
46.732,-0.056,11.314,16.941,25.0,0.3,1266.34,2337.8,0.683,0.317,13.69,-16.65
46.923,0.288,9.497,17.54,25.0,0.31,1335.27,2308.13,0.666,0.334,15.5,-17.23
47.114,-0.395,9.699,17.762,25.0,0.31,1606.57,2187.45,0.598,0.402,15.3,-17.45
47.304,-0.27,11.229,17.839,25.0,0.31,1820.2,2087.52,0.545,0.455,13.77,-17.53
47.494,0.596,13.598,17.861,25.0,0.31,1990.51,2004.29,0.502,0.498,11.4,-17.55
47.685,0.46,15.532,17.865,25.0,0.31,1982.05,2008.5,0.504,0.496,9.47,-17.55
47.876,-50.197,43.602,17.859,25.0,0.31,2500.0,1053.36,-0.535,1.535,-18.6,-17.55
48.061,-37.05,38.786,17.852,25.0,0.31,2012.23,1978.33,0.582,0.418,-13.79,-17.54
48.252,-24.798,33.755,17.847,25.0,0.31,1534.9,2219.97,0.616,0.384,-8.75,-17.54
48.442,-16.036,28.404,17.841,25.0,0.31,1354.02,2299.99,0.661,0.339,-3.4,-17.53
48.633,-10.392,23.998,17.837,25.0,0.31,1365.59,2294.95,0.659,0.341,1.0,-17.53
48.824,-7.979,20.008,17.832,25.0,0.31,1316.92,2316.06,0.671,0.329,4.99,-17.52
49.016,-7.44,17.118,18.432,25.0,0.32,1387.87,2285.23,0.653,0.347,7.88,-18.11
49.207,-5.23,13.834,18.651,25.0,0.33,1252.83,2343.57,0.687,0.313,11.17,-18.33
49.399,-3.615,12.485,18.726,25.0,0.33,1473.3,2247.54,0.632,0.368,12.51,-18.4
49.59,-0.643,11.992,18.749,25.0,0.33,1573.27,2202.62,0.607,0.393,13.01,-18.42
49.782,-0.279,13.069,18.75,25.0,0.33,1805.68,2094.46,0.549,0.451,11.93,-18.42
49.975,0.711,15.056,18.746,25.0,0.33,1973.92,2012.55,0.506,0.494,9.94,-18.42
50.168,0.637,17.171,18.741,25.0,0.33,2021.64,1955.58,0.489,0.511,7.83,-18.41
50.361,-0.729,18.798,18.735,25.0,0.33,2010.71,1977.61,0.494,0.506,6.2,-18.41
50.554,-0.347,19.975,18.73,25.0,0.33,1992.93,2003.08,0.502,0.498,5.03,-18.4
50.747,-1.343,20.07,18.724,25.0,0.33,1854.64,2070.96,0.536,0.464,4.93,-18.4
50.94,-2.026,18.654,18.72,25.0,0.33,1621.98,2180.39,0.594,0.406,6.35,-18.39
51.134,-2.149,16.204,18.715,25.0,0.33,1425.52,2268.69,0.644,0.356,8.8,-18.39
51.328,-2.036,13.649,18.711,25.0,0.33,1348.5,2302.39,0.663,0.337,11.35,-18.38
51.522,-2.539,11.155,19.312,25.0,0.34,1295.32,2325.37,0.676,0.324,13.84,-18.97
51.717,-3.318,9.545,19.534,25.0,0.34,1370.9,2292.64,0.657,0.343,15.46,-19.19
51.913,-3.223,8.837,19.61,25.0,0.34,1470.17,2248.93,0.632,0.368,16.16,-19.27
